+3.3960000E-03,+2.2906249762E+00
+3.3965000E-03,+2.4156249762E+00
+3.3970000E-03,+1.8531249762E+00
+3.3975000E-03,+1.7906249762E+00
+3.3980000E-03,+1.9937499762E+00
+3.3985000E-03,+2.4937499762E+00
+3.3990000E-03,+2.1031249762E+00
+3.3995000E-03,+1.7906249762E+00
+3.4000000E-03,+1.8531249762E+00
+3.4005000E-03,+2.2593749762E+00
+3.4010000E-03,+2.4781249762E+00
+3.4015000E-03,+1.8843749762E+00
+3.4020000E-03,+1.8062499762E+00
+3.4025000E-03,+1.9624999762E+00
+3.4030000E-03,+2.4312499762E+00
+3.4035000E-03,+2.1656249762E+00
+3.4040000E-03,+1.8062499762E+00
+3.4045000E-03,+1.8062499762E+00
+3.4050000E-03,+2.1499999762E+00
+3.4055000E-03,+2.4781249762E+00
+3.4060000E-03,+1.9312499762E+00
+3.4065000E-03,+1.7593749762E+00
+3.4070000E-03,+1.9156249762E+00
+3.4075000E-03,+2.3999999762E+00
+3.4080000E-03,+2.3062499762E+00
+3.4085000E-03,+1.8062499762E+00
+3.4090000E-03,+1.8062499762E+00
+3.4095000E-03,+2.1343749762E+00
+3.4100000E-03,+2.5406249762E+00
+3.4105000E-03,+1.9624999762E+00
+3.4110000E-03,+1.7749999762E+00
+3.4115000E-03,+1.8999999762E+00
+3.4120000E-03,+2.3687499762E+00
+3.4125000E-03,+2.3687499762E+00
+3.4130000E-03,+1.8218749762E+00
+3.4135000E-03,+1.7749999762E+00
+3.4140000E-03,+2.0562499762E+00
+3.4145000E-03,+2.5406249762E+00
+3.4150000E-03,+2.0406249762E+00
+3.4155000E-03,+1.7593749762E+00
+3.4160000E-03,+1.8531249762E+00
+3.4165000E-03,+2.3218749762E+00
+3.4170000E-03,+2.4312499762E+00
+3.4175000E-03,+1.8374999762E+00
+3.4180000E-03,+1.8062499762E+00
+3.4185000E-03,+2.0406249762E+00
+3.4190000E-03,+2.4937499762E+00
+3.4195000E-03,+2.0874999762E+00
