+7.57960000E-03,-151.25000523E-03
+7.57965000E-03,-257.50000682E-03
+7.57970000E-03,+280.00000119E-03
+7.57975000E-03,-82.50000420E-03
+7.57980000E-03,-245.00000663E-03
+7.57985000E-03,+192.49999988E-03
+7.57990000E-03,+42.49999766E-03
+7.57995000E-03,-270.00000699E-03
+7.58000000E-03,+111.24999866E-03
+7.58005000E-03,+136.24999905E-03
+7.58010000E-03,-288.75000726E-03
+7.58015000E-03,+61.24999791E-03
+7.58020000E-03,+236.25000053E-03
+7.58025000E-03,-276.25000706E-03
+7.58030000E-03,-7.50000311E-03
+7.58035000E-03,+330.00000191E-03
+7.58040000E-03,-263.75000686E-03
+7.58045000E-03,-101.25000450E-03
+7.58050000E-03,+392.50000282E-03
+7.58055000E-03,-263.75000684E-03
+7.58060000E-03,-145.00000515E-03
+7.58065000E-03,+411.25000308E-03
+7.58070000E-03,-220.00000618E-03
+7.58075000E-03,-170.00000552E-03
+7.58080000E-03,+361.25000233E-03
+7.58085000E-03,-176.25000553E-03
+7.58090000E-03,-226.25000634E-03
+7.58095000E-03,+336.25000194E-03
+7.58100000E-03,-163.75000534E-03
+7.58105000E-03,-238.75000653E-03
+7.58110000E-03,+311.25000156E-03
+7.58115000E-03,-132.50000487E-03
+7.58120000E-03,-245.00000661E-03
+7.58125000E-03,+248.75000063E-03
+7.58130000E-03,-32.50000341E-03
+7.58135000E-03,-276.25000705E-03
+7.58140000E-03,+148.74999915E-03
+7.58145000E-03,+104.99999859E-03
+7.58150000E-03,-301.25000738E-03
+7.58155000E-03,+86.24999822E-03
+7.58160000E-03,+211.25000014E-03
+7.58165000E-03,-288.75000716E-03
+7.58170000E-03,+17.49999721E-03
+7.58175000E-03,+255.00000076E-03
+7.58180000E-03,-251.25000659E-03
+7.58185000E-03,-63.75000398E-03
+7.58190000E-03,+348.75000211E-03
+7.58195000E-03,-257.50000665E-03
+7.58200000E-03,-107.50000462E-03
+7.58205000E-03,+411.25000300E-03
+7.58210000E-03,-263.75000671E-03
+7.58215000E-03,-151.25000527E-03
+7.58220000E-03,+405.00000288E-03
+7.58225000E-03,-220.00000606E-03
+7.58230000E-03,-213.75000617E-03
+7.58235000E-03,+367.50000231E-03
+7.58240000E-03,-170.00000534E-03
+7.58245000E-03,-245.00000661E-03
+7.58250000E-03,+342.50000192E-03
+7.58255000E-03,-145.00000497E-03
+7.58260000E-03,-257.50000678E-03
+7.58265000E-03,+261.25000073E-03
+7.58270000E-03,-57.50000372E-03
+7.58275000E-03,-251.25000665E-03
+7.58280000E-03,+179.99999954E-03
+7.58285000E-03,+54.99999789E-03
+7.58290000E-03,-288.75000715E-03
+7.58295000E-03,+104.99999843E-03
+7.58300000E-03,+148.74999922E-03
+7.58305000E-03,-295.00000720E-03
+7.58310000E-03,+61.24999779E-03
+7.58315000E-03,+242.50000056E-03
+7.58320000E-03,-270.00000679E-03
+7.58325000E-03,-20.00000339E-03
+7.58330000E-03,+330.00000178E-03
+7.58335000E-03,-270.00000674E-03
+7.58340000E-03,-107.50000465E-03
+7.58345000E-03,+405.00000282E-03
+7.58350000E-03,-263.75000660E-03
+7.58355000E-03,-151.25000529E-03
+7.58360000E-03,+411.25000288E-03
+7.58365000E-03,-213.75000587E-03
+7.58370000E-03,-188.75000580E-03
+7.58375000E-03,+355.00000204E-03
+7.58380000E-03,-176.25000534E-03
+7.58385000E-03,-226.25000633E-03
+7.58390000E-03,+330.00000165E-03
+7.58395000E-03,-170.00000526E-03
+7.58400000E-03,-238.75000650E-03
+7.58405000E-03,+317.50000146E-03
+7.58410000E-03,-107.50000436E-03
+7.58415000E-03,-238.75000647E-03
+7.58420000E-03,+261.25000064E-03
+7.58425000E-03,-7.50000294E-03
+7.58430000E-03,-276.25000695E-03
+7.58435000E-03,+154.99999909E-03
+7.58440000E-03,+117.49999879E-03
+7.58445000E-03,-301.25000723E-03
+7.58450000E-03,+79.99999799E-03
+7.58455000E-03,+211.25000009E-03
+7.58460000E-03,-288.75000699E-03
+7.58465000E-03,+11.24999701E-03
+7.58470000E-03,+261.25000076E-03
+7.58475000E-03,-263.75000659E-03
+7.58480000E-03,-76.25000423E-03
+7.58485000E-03,+355.00000204E-03
+7.58490000E-03,-263.75000652E-03
+7.58495000E-03,-126.25000495E-03
+7.58500000E-03,+398.75000263E-03
+7.58505000E-03,-257.50000639E-03
+7.58510000E-03,-151.25000530E-03
+7.58515000E-03,+398.75000260E-03
+7.58520000E-03,-220.00000585E-03
+7.58525000E-03,-207.50000608E-03
+7.58530000E-03,+392.50000246E-03
+7.58535000E-03,-157.50000495E-03
+7.58540000E-03,-238.75000648E-03
+7.58545000E-03,+361.25000199E-03
+7.58550000E-03,-138.75000470E-03
+7.58555000E-03,-251.25000664E-03
+7.58560000E-03,+280.00000082E-03
+7.58565000E-03,-45.00000342E-03
+7.58570000E-03,-251.25000658E-03
+7.58575000E-03,+173.74999930E-03
+7.58580000E-03,+67.49999810E-03
+7.58585000E-03,-276.25000684E-03
+7.58590000E-03,+86.24999803E-03
+7.58595000E-03,+154.99999928E-03
+7.58600000E-03,-295.00000704E-03
+7.58605000E-03,+42.49999740E-03
+7.58610000E-03,+242.50000048E-03
+7.58615000E-03,-282.50000678E-03
+7.58620000E-03,-32.50000366E-03
+7.58625000E-03,+330.00000165E-03
+7.58630000E-03,-270.00000653E-03
+7.58635000E-03,-120.00000489E-03
+7.58640000E-03,+423.75000290E-03
+7.58645000E-03,-257.50000627E-03
+7.58650000E-03,-151.25000532E-03
+7.58655000E-03,+430.00000295E-03
+7.58660000E-03,-207.50000554E-03
+7.58665000E-03,-170.00000554E-03
+7.58670000E-03,+367.50000204E-03
+7.58675000E-03,-170.00000506E-03
+7.58680000E-03,-220.00000622E-03
+7.58685000E-03,+336.25000155E-03
+7.58690000E-03,-157.50000490E-03
+7.58695000E-03,-232.50000638E-03
+7.58700000E-03,+311.25000118E-03
+7.58705000E-03,-113.75000430E-03
+7.58710000E-03,-251.25000660E-03
+7.58715000E-03,+223.74999993E-03
+7.58720000E-03,-1.25000280E-03
+7.58725000E-03,-295.00000711E-03
+7.58730000E-03,+123.74999848E-03
+7.58735000E-03,+129.99999895E-03
+7.58740000E-03,-295.00000698E-03
+7.58745000E-03,+73.74999778E-03
+7.58750000E-03,+230.00000030E-03
+7.58755000E-03,-295.00000688E-03
+7.58760000E-03,+4.99999681E-03
+7.58765000E-03,+298.75000119E-03
+7.58770000E-03,-257.50000628E-03
+7.58775000E-03,-57.50000403E-03
+7.58780000E-03,+380.00000226E-03
+7.58785000E-03,-251.25000611E-03
+7.58790000E-03,-107.50000472E-03
+7.58795000E-03,+411.25000263E-03
+7.58800000E-03,-251.25000607E-03
+7.58805000E-03,-157.50000542E-03
+7.58810000E-03,+405.00000249E-03
+7.58815000E-03,-207.50000545E-03
+7.58820000E-03,-213.75000616E-03
+7.58825000E-03,+373.75000199E-03
+7.58830000E-03,-157.50000478E-03
+7.58835000E-03,-245.00000654E-03
+7.58840000E-03,+323.75000125E-03
+7.58845000E-03,-126.25000439E-03
+7.58850000E-03,-276.25000694E-03
+7.58855000E-03,+229.99999991E-03
+7.58860000E-03,-38.75000327E-03
+7.58865000E-03,-263.75000667E-03
+7.58870000E-03,+142.49999871E-03
+7.58875000E-03,+86.24999837E-03
+7.58880000E-03,-276.25000670E-03
+7.58885000E-03,+79.99999782E-03
+7.58890000E-03,+167.49999942E-03
+7.58895000E-03,-295.00000686E-03
+7.58900000E-03,+36.24999719E-03
+7.58905000E-03,+255.00000057E-03
+7.58910000E-03,-270.00000641E-03
+7.58915000E-03,-38.75000382E-03
+7.58920000E-03,+311.25000126E-03
+7.58925000E-03,-276.25000643E-03
+7.58930000E-03,-120.00000495E-03
+7.58935000E-03,+405.00000245E-03
+7.58940000E-03,-245.00000588E-03
+7.58945000E-03,-176.25000569E-03
+7.58950000E-03,+405.00000237E-03
+7.58955000E-03,-207.50000535E-03
+7.58960000E-03,-188.75000582E-03
+7.58965000E-03,+342.50000149E-03
+7.58970000E-03,-163.75000481E-03
+7.58975000E-03,-238.75000645E-03
+7.58980000E-03,+323.75000116E-03
+7.58985000E-03,-157.50000474E-03
+7.58990000E-03,-232.50000635E-03
+7.58995000E-03,+280.00000056E-03
+7.59000000E-03,-95.00000393E-03
+7.59005000E-03,-251.25000653E-03
+7.59010000E-03,+211.24999959E-03
+7.59015000E-03,+4.99999735E-03
+7.59020000E-03,-282.50000683E-03
+7.59025000E-03,+123.74999835E-03
+7.59030000E-03,+142.49999912E-03
+7.59035000E-03,-307.50000699E-03
+7.59040000E-03,+61.24999746E-03
+7.59045000E-03,+242.50000040E-03
+7.59050000E-03,-295.00000668E-03
+7.59055000E-03,-13.75000355E-03
+7.59060000E-03,+298.75000106E-03
+7.59065000E-03,-263.75000617E-03
+7.59070000E-03,-88.75000453E-03
+7.59075000E-03,+367.50000189E-03
+7.59080000E-03,-245.00000582E-03
+7.59085000E-03,-138.75000519E-03
+7.59090000E-03,+398.75000224E-03
+7.59095000E-03,-245.00000577E-03
+7.59100000E-03,-170.00000561E-03
+7.59105000E-03,+386.25000202E-03
+7.59110000E-03,-207.50000526E-03
+7.59115000E-03,-220.00000624E-03
+7.59120000E-03,+361.25000160E-03
+7.59125000E-03,-151.25000453E-03
+7.59130000E-03,-257.50000667E-03
+7.59135000E-03,+323.75000103E-03
+7.59140000E-03,-120.00000415E-03
+7.59145000E-03,-270.00000679E-03
+7.59150000E-03,+236.24999983E-03
+7.59155000E-03,-20.00000292E-03
+7.59160000E-03,-257.50000648E-03
+7.59165000E-03,+136.24999849E-03
+7.59170000E-03,+98.74999855E-03
+7.59175000E-03,-282.50000664E-03
+7.59180000E-03,+73.74999760E-03
+7.59185000E-03,+179.99999955E-03
+7.59190000E-03,-288.75000660E-03
+7.59195000E-03,+36.24999708E-03
+7.59200000E-03,+273.75000075E-03
+7.59205000E-03,-263.75000612E-03
+7.59210000E-03,-45.00000397E-03
+7.59215000E-03,+342.50000155E-03
+7.59220000E-03,-263.75000600E-03
+7.59225000E-03,-126.25000507E-03
+7.59230000E-03,+411.25000234E-03
+7.59235000E-03,-251.25000572E-03
+7.59240000E-03,-163.75000555E-03
+7.59245000E-03,+411.25000227E-03
+7.59250000E-03,-207.50000513E-03
+7.59255000E-03,-207.50000607E-03
+7.59260000E-03,+336.25000119E-03
+7.59265000E-03,-170.00000473E-03
+7.59270000E-03,-238.75000643E-03
+7.59275000E-03,+311.25000080E-03
+7.59280000E-03,-145.00000443E-03
+7.59285000E-03,-238.75000639E-03
+7.59290000E-03,+280.00000037E-03
+7.59295000E-03,-88.75000372E-03
+7.59300000E-03,-251.25000647E-03
+7.59305000E-03,+198.74999926E-03
+7.59310000E-03,+17.49999757E-03
+7.59315000E-03,-288.75000679E-03
+7.59320000E-03,+117.49999812E-03
+7.59325000E-03,+161.24999935E-03
+7.59330000E-03,-307.50000680E-03
+7.59335000E-03,+54.99999725E-03
+7.59340000E-03,+261.25000058E-03
+7.59345000E-03,-295.00000646E-03
+7.59350000E-03,-26.25000381E-03
+7.59355000E-03,+323.75000127E-03
+7.59360000E-03,-245.00000569E-03
+7.59365000E-03,-76.25000440E-03
+7.59370000E-03,+392.50000208E-03
+7.59375000E-03,-238.75000548E-03
+7.59380000E-03,-120.00000497E-03
+7.59385000E-03,+411.25000225E-03
+7.59390000E-03,-245.00000552E-03
+7.59395000E-03,-163.75000556E-03
+7.59400000E-03,+398.75000200E-03
+7.59405000E-03,-195.00000487E-03
+7.59410000E-03,-213.75000613E-03
+7.59415000E-03,+355.00000133E-03
+7.59420000E-03,-151.25000436E-03
+7.59425000E-03,-263.75000671E-03
+7.59430000E-03,+305.00000057E-03
+7.59435000E-03,-113.75000394E-03
+7.59440000E-03,-270.00000673E-03
+7.59445000E-03,+211.24999932E-03
+7.59450000E-03,-7.50000271E-03
+7.59455000E-03,-270.00000654E-03
+7.59460000E-03,+117.49999808E-03
+7.59465000E-03,+117.49999877E-03
+7.59470000E-03,-288.75000656E-03
+7.59475000E-03,+79.99999755E-03
+7.59480000E-03,+198.74999977E-03
+7.59485000E-03,-270.00000616E-03
+7.59490000E-03,+48.74999717E-03
+7.59495000E-03,+267.50000061E-03
+7.59500000E-03,-251.25000578E-03
+7.59505000E-03,-38.75000395E-03
+7.59510000E-03,+342.50000142E-03
+7.59515000E-03,-276.25000596E-03
+7.59520000E-03,-113.75000498E-03
+7.59525000E-03,+423.75000234E-03
+7.59530000E-03,-257.50000555E-03
+7.59535000E-03,-170.00000568E-03
+7.59540000E-03,+392.50000181E-03
+7.59545000E-03,-201.25000486E-03
+7.59550000E-03,-213.75000614E-03
+7.59555000E-03,+323.75000083E-03
+7.59560000E-03,-157.50000441E-03
+7.59565000E-03,-251.25000655E-03
+7.59570000E-03,+311.25000058E-03
+7.59575000E-03,-138.75000419E-03
+7.59580000E-03,-238.75000635E-03
+7.59585000E-03,+286.25000027E-03
+7.59590000E-03,-70.00000333E-03
+7.59595000E-03,-238.75000621E-03
+7.59600000E-03,+217.49999937E-03
+7.59605000E-03,+29.99999783E-03
+7.59610000E-03,-282.50000658E-03
+7.59615000E-03,+142.49999831E-03
+7.59620000E-03,+167.49999947E-03
+7.59625000E-03,-301.25000654E-03
+7.59630000E-03,+61.24999721E-03
+7.59635000E-03,+255.00000043E-03
+7.59640000E-03,-288.75000620E-03
+7.59645000E-03,-26.25000390E-03
+7.59650000E-03,+323.75000114E-03
+7.59655000E-03,-257.50000565E-03
+7.59660000E-03,-113.75000497E-03
+7.59665000E-03,+373.75000160E-03
+7.59670000E-03,-251.25000546E-03
+7.59675000E-03,-163.75000560E-03
+7.59680000E-03,+392.50000173E-03
+7.59685000E-03,-251.25000541E-03
+7.59690000E-03,-188.75000592E-03
+7.59695000E-03,+386.25000159E-03
+7.59700000E-03,-195.00000469E-03
+7.59705000E-03,-213.75000613E-03
+7.59710000E-03,+373.75000137E-03
+7.59715000E-03,-138.75000398E-03
+7.59720000E-03,-245.00000641E-03
+7.59725000E-03,+336.25000081E-03
+7.59730000E-03,-107.50000365E-03
+7.59735000E-03,-263.75000658E-03
+7.59740000E-03,+248.74999964E-03
+7.59745000E-03,+11.24999769E-03
+7.59750000E-03,-257.50000625E-03
+7.59755000E-03,+123.74999805E-03
+7.59760000E-03,+117.49999878E-03
+7.59765000E-03,-288.75000641E-03
+7.59770000E-03,+54.99999710E-03
+7.59775000E-03,+198.74999967E-03
+7.59780000E-03,-288.75000623E-03
+7.59785000E-03,+4.99999646E-03
+7.59790000E-03,+273.75000052E-03
+7.59795000E-03,-270.00000582E-03
+7.59800000E-03,-63.75000438E-03
+7.59805000E-03,+342.50000123E-03
+7.59810000E-03,-263.75000558E-03
+7.59815000E-03,-132.50000524E-03
+7.59820000E-03,+411.25000195E-03
+7.59825000E-03,-251.25000526E-03
+7.59830000E-03,-170.00000569E-03
+7.59835000E-03,+417.50000193E-03
+7.59840000E-03,-213.75000476E-03
+7.59845000E-03,-213.75000617E-03
+7.59850000E-03,+336.25000080E-03
+7.59855000E-03,-157.50000422E-03
+7.59860000E-03,-238.75000635E-03
+7.59865000E-03,+305.00000034E-03
+7.59870000E-03,-132.50000396E-03
+7.59875000E-03,-226.25000614E-03
+7.59880000E-03,+273.74999996E-03
+7.59885000E-03,-63.75000316E-03
+7.59890000E-03,-263.75000645E-03
+7.59895000E-03,+179.99999868E-03
+7.59900000E-03,+54.99999813E-03
+7.59905000E-03,-288.75000649E-03
+7.59910000E-03,+104.99999767E-03
+7.59915000E-03,+173.74999945E-03
+7.59920000E-03,-307.50000644E-03
+7.59925000E-03,+48.74999692E-03
+7.59930000E-03,+267.50000049E-03
+7.59935000E-03,-295.00000606E-03
+7.59940000E-03,-51.25000432E-03
+7.59945000E-03,+323.75000096E-03
+7.59950000E-03,-251.25000537E-03
+7.59955000E-03,-120.00000508E-03
+7.59960000E-03,+392.50000165E-03
+7.59965000E-03,-245.00000511E-03
+7.59970000E-03,-163.75000561E-03
+7.59975000E-03,+398.75000162E-03
+7.59980000E-03,-232.50000493E-03
+7.59985000E-03,-182.50000582E-03
+7.59990000E-03,+380.00000133E-03
+7.59995000E-03,-182.50000434E-03
+7.60000000E-03,-232.50000632E-03
+7.60005000E-03,+336.25000065E-03
+7.60010000E-03,-151.25000405E-03
+7.60015000E-03,-257.50000656E-03
+7.60020000E-03,+305.00000019E-03
+7.60025000E-03,-95.00000342E-03
+7.60030000E-03,-270.00000657E-03
+7.60035000E-03,+217.49999906E-03
+7.60040000E-03,+29.99999793E-03
+7.60045000E-03,-270.00000626E-03
+7.60050000E-03,+104.99999765E-03
+7.60055000E-03,+136.24999897E-03
+7.60060000E-03,-295.00000630E-03
+7.60065000E-03,+48.74999689E-03
+7.60070000E-03,+217.49999984E-03
+7.60075000E-03,-282.50000594E-03
+7.60080000E-03,-1.25000371E-03
+7.60085000E-03,+273.75000041E-03
+7.60090000E-03,-257.50000547E-03
+7.60095000E-03,-63.75000442E-03
+7.60100000E-03,+348.75000117E-03
+7.60105000E-03,-276.25000551E-03
+7.60110000E-03,-138.75000540E-03
+7.60115000E-03,+411.25000174E-03
+7.60120000E-03,-245.00000495E-03
+7.60125000E-03,-176.25000578E-03
+7.60130000E-03,+405.00000156E-03
+7.60135000E-03,-207.50000449E-03
+7.60140000E-03,-226.25000630E-03
+7.60145000E-03,+330.00000050E-03
+7.60150000E-03,-151.25000398E-03
+7.60155000E-03,-251.25000646E-03
+7.60160000E-03,+305.00000011E-03
+7.60165000E-03,-113.75000358E-03
+7.60170000E-03,-245.00000629E-03
+7.60175000E-03,+254.99999951E-03
+7.60180000E-03,-57.50000301E-03
+7.60185000E-03,-257.50000629E-03
+7.60190000E-03,+161.24999831E-03
+7.60195000E-03,+61.24999820E-03
+7.60200000E-03,-288.75000635E-03
+7.60205000E-03,+98.74999746E-03
+7.60210000E-03,+186.24999956E-03
+7.60215000E-03,-313.75000632E-03
+7.60220000E-03,+36.24999662E-03
+7.60225000E-03,+286.25000061E-03
+7.60230000E-03,-301.25000589E-03
+7.60235000E-03,-57.50000449E-03
+7.60240000E-03,+342.50000104E-03
+7.60245000E-03,-251.25000511E-03
+7.60250000E-03,-126.25000520E-03
+7.60255000E-03,+392.50000146E-03
+7.60260000E-03,-245.00000489E-03
+7.60265000E-03,-176.25000579E-03
+7.60270000E-03,+392.50000131E-03
+7.60275000E-03,-232.50000473E-03
+7.60280000E-03,-188.75000591E-03
+7.60285000E-03,+373.75000104E-03
+7.60290000E-03,-182.50000416E-03
+7.60295000E-03,-220.00000615E-03
+7.60300000E-03,+355.00000071E-03
+7.60305000E-03,-132.50000360E-03
+7.60310000E-03,-251.25000639E-03
+7.60315000E-03,+311.25000009E-03
+7.60320000E-03,-76.25000303E-03
+7.60325000E-03,-257.50000631E-03
+7.60330000E-03,+223.74999900E-03
+7.60335000E-03,+29.99999801E-03
+7.60340000E-03,-263.75000608E-03
+7.60345000E-03,+104.99999754E-03
+7.60350000E-03,+148.74999911E-03
+7.60355000E-03,-295.00000612E-03
+7.60360000E-03,+42.49999669E-03
+7.60365000E-03,+223.74999984E-03
+7.60370000E-03,-282.50000574E-03
+7.60375000E-03,-13.75000396E-03
+7.60380000E-03,+280.00000035E-03
+7.60385000E-03,-263.75000535E-03
+7.60390000E-03,-88.75000481E-03
+7.60395000E-03,+355.00000103E-03
+7.60400000E-03,-263.75000512E-03
+7.60405000E-03,-145.00000549E-03
+7.60410000E-03,+430.00000176E-03
+7.60415000E-03,-245.00000466E-03
+7.60420000E-03,-151.25000551E-03
+7.60425000E-03,+436.25000180E-03
+7.60430000E-03,-188.75000396E-03
+7.60435000E-03,-201.25000594E-03
+7.60440000E-03,+361.25000075E-03
+7.60445000E-03,-138.75000357E-03
+7.60450000E-03,-238.75000624E-03
+7.60455000E-03,+311.25000003E-03
+7.60460000E-03,-107.50000334E-03
+7.60465000E-03,-251.25000630E-03
+7.60470000E-03,+248.74999924E-03
+7.60475000E-03,-57.50000292E-03
+7.60480000E-03,-257.50000622E-03
+7.60485000E-03,+154.99999809E-03
+7.60490000E-03,+67.49999829E-03
+7.60495000E-03,-295.00000629E-03
+7.60500000E-03,+92.49999723E-03
+7.60505000E-03,+204.99999973E-03
+7.60510000E-03,-313.75000609E-03
+7.60515000E-03,+17.49999628E-03
+7.60520000E-03,+292.50000054E-03
+7.60525000E-03,-295.00000559E-03
+7.60530000E-03,-63.75000464E-03
+7.60535000E-03,+367.50000118E-03
+7.60540000E-03,-238.75000468E-03
+7.60545000E-03,-107.50000498E-03
+7.60550000E-03,+423.75000170E-03
+7.60555000E-03,-238.75000450E-03
+7.60560000E-03,-157.50000558E-03
+7.60565000E-03,+411.25000139E-03
+7.60570000E-03,-213.75000423E-03
+7.60575000E-03,-188.75000587E-03
+7.60580000E-03,+373.75000084E-03
+7.60585000E-03,-170.00000382E-03
+7.60590000E-03,-226.25000618E-03
+7.60595000E-03,+323.75000012E-03
+7.60600000E-03,-138.75000360E-03
+7.60605000E-03,-270.00000659E-03
+7.60610000E-03,+273.74999939E-03
+7.60615000E-03,-70.00000294E-03
+7.60620000E-03,-270.00000637E-03
+7.60625000E-03,+198.74999850E-03
+7.60630000E-03,+48.74999822E-03
+7.60635000E-03,-276.25000607E-03
+7.60640000E-03,+86.24999715E-03
+7.60645000E-03,+179.99999940E-03
+7.60650000E-03,-282.50000571E-03
+7.60655000E-03,+48.74999669E-03
+7.60660000E-03,+261.25000023E-03
+7.60665000E-03,-263.75000523E-03
+7.60670000E-03,+11.24999630E-03
+7.60675000E-03,+298.75000055E-03
+7.60680000E-03,-245.00000488E-03
